상품등록일시,품번,상품명,상품이미지,레이블,카테고리,기장,스타일,성별,패턴,시즌,핏,색상,소재,넥라인,가격,상품정보
1627269171.0,536,프리미엄 하드캐리어 DPC045 SV 19인치,536.png,가방,['캐리어'],[],['사파리'],혼성,['솔리드'],['간절기'],[],['실버'],"['폴리', '폴리카보네이트']",[],59000,고용량 수납공간 및 대형수납공간을 활용하여 여행시 불편함이 없도록 제작되었습니다. 또한 자주사용하거나 중요물품을 쉽게 찾을 수 있도록 메쉬형태로 제작되었습니다.
1643931576.0,537, 로카 캐리어 2종세트 (20형+24형),537.png,가방,['캐리어'],[],['미니미니'],여성,['솔리드'],['가을'],[],['블랙'],"['폴리', '폴리카보네이트']",[],39000,"스크래치에 강한 ABS, 견고한 알루미늄 핸드플러, 증폭확장기능, 부드러운 4개의 바퀴, 측면지지대를 포함한 디자인으로 제작되었습니다."
1643931576.0,538, LT CARBON 캐리어 25인치 레드,538.png,가방,['캐리어'],[],['여리여리'],혼성,['솔리드'],['사계절'],[],['레드'],"['폴리', '폴리카보네이트']",[],26000,"심플한 디자인, 카본패턴, 마이크로 핸들, 더블스피너휠을 사용하였습니다."
1643931576.0,539, 예쁜캐리어 여행가방 new 102 20인치 기내용 캐리어 레트로 감성 디자인,539.png,가방,['캐리어'],[],['밀리터리'],여성,[],['초겨울'],[],['민트'],"['폴리', '폴리카보네이트']",[],44000,"3중구조의 ABS+PC바디, 부드러운 360도 회전 캐스터, 가볍고 견고한 알루미늄 스틱 등이 디자인되었습니다."
1625678966.0,540,AIRWAVE_VTT 여행가방 중형 화물용 24인치,540.png,가방,['캐리어'],[],['하늘하늘'],혼성,['솔리드'],['가을'],[],['화이트'],"['폴리', '폴리카보네이트']",[],53000,"사용이 편리한 손잡이, 고급휠의 부드러움을 느낄 수 있는 디자인으로 제작되었습니다."
1625678966.0,541, U011 24인치 캐리어 확장형캐리어,541.png,가방,['캐리어'],[],['고급'],여성,['솔리드'],['초겨울'],[],['화이트'],"['폴리', '폴리카보네이트']",[],40000,"ABS+PC 소재의 스타일리시한 바디와 견고하고 부드러운 더블휠, 높낮이 조절이 가능한 이동용 스틱손잡이에 확장기능은 기본입니다."
1627269171.0,542, PC소재 여행용 캐리어 스티치 25형,542.png,가방,['캐리어'],[],['소녀소녀'],혼성,['솔리드'],['가을'],[],['블랙'],"['폴리', '폴리카보네이트']",[],69000,"코너 프로텍터로 충격보호를 할 수 있습니다.
안전한 여행을 위한 필수 잠금장치가 설계되어있습니다."
1643931576.0,543,사피아노 천연가죽 반지갑,543.png,가방,"['지갑', '반지갑']",[],['빈티지'],혼성,['솔리드'],['한여름'],[],['블랙'],['가죽'],[],60000,"심플하고 베이직한 디자인
천연 소가죽으로 제작해 내구성이 뛰어나고 오염에 강합니다. 사파이노 디자인으로 감촉이 부드럽고 매끄러워 그립감이 좋습니다. 총 10칸의 넉넉한 수납공간으로 실용성이 뛰어납니다."
1625678966.0,544,퍼블릭 월렛_Black,544.png,가방,"['지갑', '반지갑']",[],['소녀소녀'],남성,['솔리드'],['사계절'],[],['블랙'],"['가죽', '인조가죽']",[],20000,고급 합성피혁 원단으로 생활방수가 가능하고 가볍지 않은 무채색의 컬러를 사용해 누구에게나 어울릴 수 있는 지갑을 만들었습니다. 앞면엔 은박 주파로 HMM의 로고를 넣어 고급스러운 느낌을 살리고 내부의 중간 카드칸에 컬러 콤비를 넣어 포인트를 주고 카드칸을 사선으로 만들어 심심함을 줄였습니다.
1625678966.0,545,블랙 가죽 로고 심플 카드지갑,545.png,가방,"['지갑', '카드지갑']",[],['고급'],혼성,['솔리드'],['늦가을'],[],['블랙'],"['가죽', '소가죽']",[],67000,세련된 블랙 컬러 바탕에 심플한 실버 로고로 포인트를 준 카드 홀더입니다.
1625678966.0,546,Minette Half Wallet - Black + 별자리키링 증정 반지갑,546.png,가방,"['지갑', '반지갑']",[],['네추럴'],혼성,['솔리드'],['가을'],[],['블랙'],"['가죽', '소가죽']",[],16000,"한손에 편안하게 들어오는 사이즈의 카드지갑입니다. 로고는 불박으로 표현되어 고급스럽습니다. 스크래치에 강한 가죽으로 제작되었으며, 카드, 명함, 지폐, 동전, 영수증 등을 넉넉히 수납하실 수 있습니다."
1625678966.0,547, DONO 플랩카드지갑 BK,547.png,가방,"['지갑', '카드지갑']",[],['소녀소녀'],남성,['솔리드'],['여름'],[],['블랙'],"['가죽', '소가죽']",[],29000,티아라 장식으로 포인트를 준 심플한 디자인에 다양한 컬러들로 구성된 카드지갑 라인
1627269171.0,548, 리얼 레더 미니 월렛 블랙,548.png,가방,"['지갑', '미니지갑']",[],['고급'],혼성,['솔리드'],['한여름'],[],['블랙'],['가죽'],[],55000,"커버낫 로고가 각인되어 있는 리얼 레더 가죽지갑입니다.
6개의 카드 슬롯으로 여러 개의 카드 수납이 가능합니다."
1625678966.0,549, 슬립드 월렛 - 블랙:화이트 ,549.png,가방,"['지갑', '삼단지갑']",[],['소녀스러운'],여성,[],['초겨울'],[],[],['면'],[],71000,"슬리프드 지갑은 100% 순면으로 이루어진 부드럽지만 각이 잡힌 삼단 지갑입니다. 블랙/화이트의 반스 시그니쳐 체커보드 프린트도 디자인되어 코인 포켓이 구성되어 있습니다. 게다가 간결한 크기와 디자인에 4개의 카드 슬롯 1 아이디 슬롯, 지폐칸으로 수용 조건은 모두 갖춘 지갑입니다."
1625678966.0,550,HALFMOON ACCORDION POCKET,550.png,가방,"['지갑', '미니지갑']",[],['데일리'],여성,['솔리드'],['사계절'],[],['블랙'],"['가죽', '소가죽']",[],26000,페넥 하프문 시리즈의 뉴 아이템 하프문 아코디언 포켓입니다. 기존 하프문 미니 월렛의 포켓 버전으로 아코디언 쉐입이 포인트인 아이템입니다.
1625678966.0,551, 여성미니지갑 SL1AL03BL,551.png,가방,"['지갑', '미니지갑']",[],['나긋'],남성,['솔리드'],['여름'],[],['블랙'],"['가죽', '소가죽']",[],15000,"외부와 내부의 통일된 컬러감이 장점. 미니지갑 스펙에 지퍼기능이 추가된 디자인으로 실용적인 여성 반지갑. 지폐칸 안쪽으로 카드꽂이 2개가 있어, 실용적인 수납이 가능."
1625678966.0,552, Mini Wallet 2,552.png,가방,"['지갑', '미니지갑']",[],['여리여리'],남성,['솔리드'],['사계절'],[],['블랙'],"['가죽', '소가죽']",[],50000,"실용성이 돋보이는 미니 월렛입니다. 얇고 심플한 디자인이지만 큰 지퍼 수납공간과 후면의 다섯개 카드슬롯으로 구성되어있어 카드와 현금, 동전, 열쇠 등 다양한 수납이 가능합니다."
1625678966.0,553, 심플 남성 반지갑 WABK817 블랙,553.png,가방,"['지갑', '반지갑']",[],['센슈얼'],혼성,['솔리드'],['초겨울'],[],['블랙'],"['가죽', '소가죽']",[],21000,스크래치에 강한 엠보 가죽과 깔끔한 디자인으로 다양한 연령대가 사용하기 좋은 남성용 지갑입니다.
1625678966.0,554,엘린 3단 중지갑 (4colors),554.png,가방,"['지갑', '삼단지갑']",[],['데일리'],여성,['솔리드'],['늦가을'],[],['파스텔블루'],['가죽'],[],27000,"실용성과 디자인을 겸비한 엘린 월렛. 사피아노 가죽으로 제작된 3단 중지갑이에요. 내구성이 튼튼하고, 도톰하지만 손바닥에 들어오는 적당한 크기에요."
1627269171.0,555, 남성반지갑,555.png,가방,"['지갑', '반지갑']",[],['고급'],남성,['솔리드'],['여름'],[],['블랙'],"['가죽', '소가죽']",[],50000,말 모티브를 모던하게 디자인하여 장식한 남성반지갑 유니크한 디자인을 원하는 고객에게 추천하며 스크래치가 잘 나지 않아 실용적임
1643931576.0,556,소가죽 사피아노 카드지갑 블랙,556.png,가방,"['지갑', '카드지갑']",[],['걸리시'],남성,['솔리드'],['간절기'],[],['블랙'],"['가죽', '소가죽']",[],33000,다섯장의 카드가 수납가능하고 내부에 안티스키밍 기능이 있는 트래픽 슬롯으로 총 여섯장의 카드수납이 가능합니다. 내부에는 동전 및 지폐 또한 수납가능하여 미니멀하지만 충분한 수납공간이 특징입니다.
1643931576.0,557,242# X CARD WALLET-COW HIDE,557.png,가방,"['지갑', '카드지갑']",[],['미니미니'],남성,['솔리드'],['가을'],[],['블랙'],"['가죽', '소가죽']",[],72000,"STANDARD라는 키워드로 제작되는 AGINGCCC STANDARD COLLECTION은 번잡스러움이 배제된 본질에 집중한 제품군들만 제작됩니다. AGINGCCC의 스테디셀러 제품군들의 형태에 다양한 종류의 가죽, 다양한 패턴의 가죽 등을 사용하여 가장 기본적이지만
각각의 다른 매력을 느껴보실 수있습니다. COW HIDE LINE은 50년 이상의 역사를 자랑하는 CCC LEATHER COMPANY의 COW HIDE를 사용하여 퀄리티는 물론이며 경년변화 또한, 깊은 블랙 컬러감이 매력적인 제품입니다.
오랫동안 축척된 AGINGCCC의 기술력과 인프라로 제작되고 있으며,모든 공정은 엄격히 관리됩니다.
AGINGCCC의 철학과 고집은 원부자재의 생산에서부터 적용됩니다."
1625678966.0,558,LILY 카드홀더,558.png,가방,"['지갑', '카드지갑']",[],['미니미니'],남성,['솔리드'],['한여름'],[],['블랙'],"['가죽', '소가죽']",[],75000,잔잔한 엠보 가죽에 뉴 티아라 심볼 장식이 더해져 사랑스러운 느낌으로 리뉴얼된 릴리라인
1625678966.0,559," Keeper Ⅶ
NecklaceCard 
Holder 4016 BLACK",559.png,가방,"['지갑', '카드지갑']",[],['여리여리'],남성,['솔리드'],['겨울'],[],['블랙'],['면'],[],42000,
1625678966.0,560,Leather Zip Wallet Black,560.png,가방,"['지갑', '카드지갑']",[],['사파리'],남성,['솔리드'],['겨울'],[],['블랙'],['가죽'],[],38000,
1625678966.0,561,블랙 오늘 (ONL) 낱장카드지갑 (BE11A3W035),561.png,가방,"['지갑', '카드지갑']",[],['여리여리'],여성,['솔리드'],['봄'],[],['블랙'],"['가죽', '소가죽']",[],10000,"빈폴액세서리의 '오늘(ONL) 낱장 카드지갑' 입니다. 스크래치에 강한 엠보타입의 사피아노 소가죽 소재에 플랫한 자전거 금속 장식이 포인트로 빈폴의 아이덴티티를 잘 드러냅니다. 간편하게 신분증이나 카드, 명함 등을 수납하기 좋으며, 슬림하고 컴팩트한 사이즈로 직장인이나 대학생의 세컨 지갑으로도 추천하는 제품입니다."
1625678966.0,562, Slim&Small (손잡이반지갑)_Black,562.png,가방,"['지갑', '카드지갑']",[],['센슈얼'],혼성,['솔리드'],['사계절'],[],['블랙'],['가죽'],[],62000,심플한 디자인의 슬림 카드지갑
1627269171.0,563, [ZIP STORY] 블랙 가죽 골드 로고 2단 심플 반지갑,563.png,가방,"['지갑', '반지갑']",[],['프레피'],여성,['솔리드'],['초겨울'],[],['블랙'],"['가죽', '소가죽']",[],43000,고급스러운 소가죽 바탕에 쁘띠 골드 로고 장식으로 포인트를 준 반지갑입니다.
1625678966.0,564, 카드지갑 M193WF1973Z,564.png,가방,"['지갑', '카드지갑']",[],['사파리'],여성,['솔리드'],['여름'],[],['블랙'],"['가죽', '소가죽']",[],54000,
1627269171.0,565, 로고 월렛,565.png,가방,"['지갑', '카드지갑']",[],['데일리'],혼성,['솔리드'],['봄'],[],['블랙'],"['폴리', '폴리에스터']",[],53000,전면 베이직 로고 자수와 내부 직조라벨로 디자인에 포인트를 주었습니다.
1625678966.0,566, Brogue Card Case (Black),566.png,가방,"['지갑', '카드지갑']",[],['나긋'],여성,['솔리드'],['간절기'],[],['블랙'],"['가죽', '소가죽']",[],73000,"튼튼한 부자재의 사용. 단단히 엮어지는 실의 짜임, 천연 소가죽의 타고난 묵직함으로 꽉 채워 정성스레 만들어진 물건은 아주 오랜 세월 동안 그 가치를 말할 것입니다."
1625678966.0,567,남겨진 가죽 카드지갑,567.png,가방,"['지갑', '카드지갑']",[],['하늘하늘'],남성,['솔리드'],['사계절'],[],['블랙'],['가죽'],[],28000,"가죽의 색을 살리는 심플한 디자인, 반투명의 아이디 카드 포켓, 두개의 카드 포켓 및 지폐를 수납이 가능합니다."
1625678966.0,568, JOELLE QUILTING 카드홀더,568.png,가방,"['지갑', '카드지갑']",[],['걸리시'],혼성,['솔리드'],['초겨울'],[],['블랙'],"['가죽', '소가죽']",[],20000,"이니셜 j를 모티브로 디자인된 장식이 포인트로, 글로시한 가죽과 퀼팅의 조화에서 세련미가 느껴지는 지갑 라인"
1625678966.0,569, CHMPS WALLET,569.png,가방,"['지갑', '3단지갑']",[],['빈티지'],혼성,['솔리드'],['늦가을'],[],['블랙'],"['폴리', '폴리에스터']",[],49000,"고밀도의 폴리 원단으로 제작된 3단 지갑입니다.
다양한 섹션 구분으로 수납의 용이성이 좋으며 랜야드 탈부착으로 착용시 편리성을 주었습니다."
1643931576.0,570,동전 참장식 아이보리 가죽 카드지갑,570.png,가방,"['지갑', '카드지갑']",[],['소녀스러운'],남성,['솔리드'],['겨울'],[],['아이보리'],[],[],26000,동전과 리본 매듭의 참장식으로 포인트를 준 카드홀더 입니다.
1625678966.0,571,CEREMONY CORDURA WALLET_BLACK,571.png,가방,"['지갑', '3단지갑']",[],['하늘하늘'],혼성,['배색'],['간절기'],[],"['블랙', '레드']",[],[],76000,1000데니아로 탄탄하게 짜여진 코듀라의 원단으로 제작된 3단 지갑이다. 제품 중앙을 가로지르는 스트라이프 라벨이 재미를 더 해주는 제품이다.
1625678966.0,572, Slim & High (반지갑)_Black ,572.png,가방,"['지갑', '반지갑']",[],['고급'],혼성,['솔리드'],['늦가을'],[],['블랙'],[],[],52000,"심플한 디자인의 지폐, 카드 수납이 가능한 반지갑"
1625678966.0,573,이태리 천연 소가죽 사피아노 클러치,573.png,가방,['지갑'],[],['사파리'],혼성,['솔리드'],['한여름'],[],['블랙'],"['가죽', '소가죽']",[],43000,"심플하고 베이직한 디자인 모든 필수품을 보관할 수 있는 넉넉한 공간 사피아노 마감으로 내구성이 뛰어나고, 오염에 강하여 오래도록 사용할 수 있습니다."
1627269171.0,574, 클러치 32 사피아노 세트,574.png,가방,['지갑'],[],['빈티지'],남성,['솔리드'],['사계절'],[],['블랙'],['가죽'],[],51000,고급스러운 컬러와 세련된 디자인으로 데일리백으로 활용하기 좋은 아이템입니다. 탈착 가능한 핸드 스트랩이 있어 실용적이며 스타일링 활용도가 높습니다.
1625678966.0,575, 크리스 클러치백,575.png,가방,['지갑'],[],['소녀소녀'],남성,['솔리드'],['간절기'],[],['블랙'],"['합성피혁', '합성']",[],56000,니켈 엠뷸럼 포인트 클러치백입니다. 어느 코디에도 어울리는 심플한 멋을 지닌 데일리 아이템입니다. 손잡이 부분연결부를 블랙 무광 처리하여 유니크함을 나타냅니다.
1625678966.0,576, ELKO 클러치백,576.png,가방,['지갑'],[],['나긋'],남성,['솔리드'],['사계절'],[],['블랙'],"['합성피혁', '합성']",[],45000,진짜 가죽과 견주어도 손색없는 합성피혁으로 무독성으로 제작된 후 방수코팅으로 마무리해 안전하고 생활방수가 가능합니다. 높은 내구성 가벼운 무게가 특징입니다.
1627269171.0,577, 테리 클러치 백 블랙,577.png,가방,['지갑'],[],['빈티지'],남성,['솔리드'],['여름'],[],['블랙'],"['합성피혁', '합성']",[],77000,미니멀하고 절제된 심플한 디자인이 돋보이는 클러치백입니다. 부드럽고 고급스러운 소재와 내부 나일론 원단을 사용하여 제작하였습니다. 탈부착 가능한 손목 스트랩이 포함되어 있습니다.
