고객아이디,품번,구매평,구매일시,좋아요,장바구니
393,596,4,1639423611.0,1,0
14,275,4,1628644725.0,1,0
112,300,4,1636672508.0,0,1
280,538,5,1643380185.0,0,0
57,476,3,1635377990.0,0,1
49,508,3,1639748841.0,0,0
363,144,4,1643174865.0,1,0
400,328,3,1637356490.0,1,1
405,1582,1,1637228670.0,1,0
339,380,3,1642715584.0,0,0
49,737,1,1639746828.0,0,1
327,281,3,1639500341.0,1,0
303,43,3,1631165507.0,1,0
83,663,5,1639345423.0,1,1
303,139,3,1631223209.0,1,1
70,169,4,1635829688.0,0,1
81,1028,1,1628214277.0,0,0
392,258,2,1642717531.0,1,0
383,474,5,1642873072.0,0,1
201,589,3,1635793082.0,1,1
53,250,2,1631122920.0,0,1
382,183,3,1627626672.0,0,1
313,501,5,1642693742.0,1,0
308,79,4,1639417593.0,0,0
48,433,3,1631114791.0,1,1
6,208,4,1635282422.0,0,1
249,634,5,1631252314.0,0,1
405,171,1,1637229544.0,0,0
253,448,2,1643308883.0,0,1
168,323,3,1635966990.0,1,0
13,436,2,1634076869.0,0,1
308,589,4,1639417760.0,0,0
214,195,4,1643224200.0,1,1
59,118,5,1639883234.0,1,1
270,217,5,1628636360.0,1,0
1,200,3,1628573098.0,0,1
354,962,4,1642897274.0,0,1
92,559,3,1627340304.0,0,0
405,580,1,1637227447.0,0,0
227,7,5,1630715251.0,1,0
234,493,3,1643758567.0,0,0
323,328,3,1630419029.0,0,1
99,926,3,1637359437.0,0,0
207,144,3,1627189434.0,0,0
294,350,4,1640921426.0,1,0
200,1060,3,1627722340.0,1,1
260,538,1,1642298403.0,1,0
174,14,5,1638113771.0,1,1
298,71,5,1635863016.0,1,0
279,654,5,1626986552.0,1,0
405,1409,1,1637229045.0,1,0
292,234,5,1632785245.0,1,1
13,290,4,1633821814.0,0,1
297,267,3,1627089139.0,1,1
392,1143,4,1642718158.0,0,1
381,216,5,1644375996.0,1,1
207,59,4,1629526793.0,1,0
237,199,4,1631056606.0,0,1
274,83,5,1630626612.0,1,0
239,1203,5,1640860040.0,0,0
387,82,4,1638163098.0,1,0
234,289,4,1642713851.0,1,0
405,953,3,1637226487.0,1,1
273,319,4,1642972846.0,0,0
201,176,4,1635792281.0,1,1
299,95,3,1641181654.0,0,0
338,486,3,1631118392.0,1,0
286,289,5,1627486672.0,0,0
174,423,2,1638194276.0,1,1
145,217,3,1629023156.0,1,1
66,15,3,1635281456.0,1,1
345,356,3,1636673686.0,0,0
181,1343,1,1630642199.0,1,1
387,333,3,1638159484.0,1,1
175,9,4,1628788146.0,0,0
296,475,4,1635876555.0,0,0
62,180,4,1631053984.0,0,0
343,8,5,1628084836.0,1,1
13,281,3,1634077974.0,0,0
262,191,4,1631473022.0,1,0
234,1457,3,1643759538.0,1,1
309,303,2,1629050319.0,0,0
210,211,5,1639410297.0,0,1
230,443,4,1632165090.0,0,1
303,531,4,1631146457.0,1,1
320,123,4,1636428750.0,1,1
307,1140,2,1630794143.0,1,1
210,679,3,1639488619.0,1,0
303,705,5,1631147105.0,0,1
151,160,4,1631222670.0,0,0
239,152,3,1640859808.0,1,1
385,337,4,1631119469.0,0,0
229,258,2,1643312040.0,1,1
297,195,1,1626920053.0,0,0
1,180,3,1626752573.0,0,1
373,102,5,1628780096.0,0,1
151,64,5,1631204536.0,1,1
313,199,4,1642693938.0,1,1
208,523,4,1634788360.0,1,0
194,98,4,1631201329.0,0,0
292,207,5,1632785561.0,0,1
231,121,4,1631646609.0,1,1
373,451,5,1628787430.0,0,0
378,288,3,1631723804.0,1,0
328,515,5,1636725678.0,1,1
125,120,1,1644519312.0,0,1
37,363,3,1632595711.0,1,1
285,276,4,1642275726.0,0,1
280,195,3,1643380303.0,1,1
378,527,4,1631734954.0,1,0
271,419,3,1637528996.0,0,0
176,240,4,1637728230.0,1,0
339,607,5,1642712189.0,1,0
365,321,5,1642983536.0,0,0
42,280,4,1632786270.0,1,1
56,38,2,1644363533.0,1,1
178,134,3,1634506983.0,1,1
101,975,2,1628816659.0,0,1
269,809,1,1643131451.0,0,1
102,184,2,1640481465.0,0,0
59,431,4,1639885534.0,0,1
344,248,4,1641494539.0,1,0
299,702,4,1641182159.0,0,1
399,486,3,1634190290.0,1,1
391,264,1,1629078704.0,1,1
230,432,4,1632165110.0,0,1
23,13,4,1626464497.0,0,0
267,824,4,1630650953.0,0,1
286,577,2,1629215500.0,1,1
393,431,2,1639426965.0,0,0
389,490,3,1631671081.0,0,0
49,514,4,1639748686.0,1,1
286,554,4,1629215014.0,1,0
313,565,1,1642710027.0,1,0
126,319,2,1639618081.0,1,0
264,443,5,1637802447.0,1,1
326,944,2,1631557326.0,1,0
59,527,5,1639884553.0,1,0
157,1283,2,1638571173.0,1,0
345,283,4,1636671105.0,1,0
195,304,4,1628297344.0,0,0
26,476,3,1643064414.0,0,0
43,91,3,1635636260.0,1,0
151,287,4,1631208754.0,1,0
222,944,3,1630395192.0,0,1
321,199,4,1631119787.0,1,0
398,12,3,1627338898.0,1,1
381,403,3,1644376045.0,0,1
276,743,1,1626472634.0,1,1
308,1404,4,1639419257.0,1,0
367,100,5,1628369878.0,1,0
13,447,2,1634076869.0,0,0
96,1232,5,1636084017.0,0,1
312,604,5,1643378613.0,1,1
387,168,5,1638159610.0,0,0
41,174,4,1642367264.0,0,1
164,323,4,1641081318.0,0,0
311,425,2,1636045140.0,1,1
174,293,5,1641848505.0,1,0
159,872,1,1632165262.0,1,1
95,445,4,1640636272.0,1,1
145,683,3,1630841674.0,1,0
396,1025,4,1636325839.0,1,1
11,260,1,1643582426.0,0,0
76,1007,4,1626992109.0,0,1
392,492,4,1642718979.0,0,1
290,227,2,1632153557.0,0,0
64,212,3,1641420011.0,0,0
213,193,4,1630635442.0,0,0
311,232,3,1636044812.0,0,0
308,806,4,1639417594.0,0,1
393,812,3,1641235021.0,1,0
282,307,3,1633382875.0,0,1
43,153,5,1635635135.0,0,0
48,132,5,1631114886.0,0,1
256,51,4,1633845135.0,0,1
363,588,2,1643175339.0,0,1
363,156,3,1643174962.0,0,1
345,284,4,1636671348.0,0,0
308,463,4,1639418057.0,0,0
290,739,3,1632155757.0,0,1
184,137,5,1641587685.0,1,0
405,994,1,1637229746.0,1,0
144,410,3,1639784521.0,0,1
11,752,4,1643582157.0,0,1
405,387,1,1637226680.0,1,0
38,82,5,1644109903.0,1,1
393,349,3,1639422939.0,0,0
9,507,4,1638639343.0,1,1
200,768,4,1635810592.0,0,0
368,17,5,1641463562.0,1,1
195,771,2,1626505826.0,0,1
209,50,5,1635097589.0,0,1
337,135,5,1626916512.0,0,1
342,32,5,1626664207.0,1,0
387,448,3,1638161686.0,0,0
383,321,5,1642872376.0,1,1
303,245,3,1631146249.0,1,0
256,974,3,1633844059.0,1,0
345,1011,3,1636671127.0,0,1
130,358,4,1626633526.0,0,0
346,569,3,1626946064.0,1,1
89,739,2,1631140376.0,0,1
75,1151,2,1635730829.0,0,1
316,9,4,1632533774.0,1,0
251,15,4,1637952086.0,0,0
250,129,4,1629769677.0,0,0
286,404,5,1641331799.0,1,0
339,228,4,1642713960.0,1,1
135,325,4,1631537575.0,0,0
293,554,1,1640587794.0,1,0
315,709,4,1631501158.0,0,0
194,12,5,1631200916.0,1,0
49,1076,2,1639747187.0,0,1
361,14,4,1631120651.0,1,1
320,54,4,1636431209.0,1,1
144,300,3,1639783370.0,1,0
204,45,5,1644193906.0,1,0
132,275,3,1642958915.0,0,1
312,157,1,1643378516.0,0,0
233,313,5,1643600842.0,0,1
234,70,3,1644015587.0,0,0
193,1258,3,1640803806.0,1,0
244,135,4,1632286442.0,0,0
231,748,4,1640285273.0,1,0
344,228,4,1636581047.0,1,1
399,924,5,1634020678.0,1,1
109,172,5,1632252528.0,0,1
18,423,5,1631812437.0,0,1
49,462,2,1639746486.0,1,0
249,202,4,1631252167.0,1,0
399,1543,3,1634189891.0,1,1
177,100,5,1631810600.0,1,1
59,640,5,1639886445.0,0,0
327,494,4,1639502400.0,0,0
230,291,4,1632164825.0,1,1
394,174,5,1632737914.0,1,0
59,95,2,1639884758.0,1,1
16,564,1,1629406790.0,0,1
208,435,5,1634788430.0,1,1
387,697,1,1638163906.0,1,0
188,209,2,1626753246.0,1,1
399,372,3,1634191047.0,0,0
303,778,4,1631147815.0,0,0
246,402,3,1636602917.0,1,1
303,364,2,1631224153.0,0,1
384,355,4,1642954055.0,0,1
293,435,4,1640586464.0,1,0
153,321,3,1633050900.0,1,0
379,176,5,1637997511.0,0,1
92,94,3,1627492876.0,1,1
263,153,3,1642978727.0,0,1
368,320,5,1641463364.0,1,0
348,406,4,1638203521.0,1,1
94,234,5,1637562685.0,1,1
83,1028,4,1631987207.0,0,0
41,289,2,1642366673.0,1,1
145,727,2,1626952652.0,0,0
83,106,4,1639345549.0,1,0
270,275,5,1628634248.0,1,1
281,938,2,1632880789.0,1,1
378,276,4,1631724198.0,1,1
393,278,4,1639424473.0,0,1
85,213,4,1631134751.0,0,0
68,282,1,1628654315.0,1,0
62,249,2,1631052479.0,0,0
57,1095,2,1635378062.0,1,0
364,289,3,1627611432.0,1,1
299,423,3,1629872238.0,0,1
406,48,5,1631472811.0,1,0
200,840,4,1627722525.0,1,0
343,88,4,1628085130.0,1,0
303,558,4,1631147105.0,0,0
95,422,2,1640636665.0,1,0
125,194,5,1631134986.0,1,0
361,185,5,1631121215.0,0,1
374,363,3,1632074088.0,1,1
334,153,4,1643227306.0,0,1
296,124,5,1635876555.0,0,1
292,222,3,1632785195.0,1,0
115,543,2,1632852303.0,1,0
290,22,5,1632153942.0,1,0
194,195,3,1631201657.0,1,1
334,515,4,1643225898.0,0,0
392,165,5,1642718433.0,1,0
160,463,4,1628539777.0,1,0
42,1045,2,1632788873.0,0,0
150,628,4,1630427018.0,1,0
325,152,4,1643157905.0,0,1
106,22,4,1633129830.0,1,0
30,294,4,1626820648.0,0,0
257,1462,5,1631227695.0,0,1
249,235,4,1631320261.0,1,1
232,202,4,1640229515.0,1,1
216,1161,4,1633112609.0,1,0
232,272,4,1637619511.0,1,0
405,1432,1,1637229942.0,0,0
234,205,3,1643759288.0,0,0
401,638,4,1642713158.0,0,1
378,66,3,1631736632.0,1,0
334,285,4,1643224707.0,1,1
320,892,3,1636428299.0,0,0
323,508,4,1630419643.0,0,0
296,963,5,1635877352.0,1,1
303,729,3,1631163568.0,1,1
60,216,4,1635007827.0,1,1
379,735,4,1632205133.0,0,0
305,305,3,1637987860.0,0,0
279,1035,3,1626989935.0,0,1
405,190,2,1637226201.0,0,0
374,952,2,1635307906.0,0,1
373,127,2,1628779968.0,0,1
360,242,4,1632033616.0,1,0
115,82,4,1632852117.0,1,0
178,259,1,1634503437.0,0,0
402,111,4,1627947041.0,1,0
342,1128,5,1626998536.0,0,0
222,931,1,1632741396.0,0,1
234,242,4,1642713261.0,0,1
312,151,2,1643378832.0,0,1
297,245,3,1626634060.0,1,1
279,1271,4,1627339999.0,1,1
59,846,4,1639883415.0,1,1
160,161,3,1628541185.0,1,0
8,7,3,1631042287.0,1,0
91,161,3,1643119353.0,1,1
222,12,5,1629861387.0,1,1
380,59,4,1637158447.0,1,1
234,502,4,1644016077.0,1,0
324,283,3,1632255531.0,0,0
354,904,5,1642860419.0,0,1
13,694,4,1642384999.0,0,0
92,820,1,1627324796.0,0,1
371,55,4,1629167364.0,1,1
379,230,4,1632205540.0,1,0
276,317,4,1626471257.0,1,0
70,121,3,1635828728.0,1,0
138,116,2,1630702956.0,0,1
393,778,3,1639426301.0,1,0
145,1054,1,1640078563.0,0,1
128,209,4,1631648332.0,0,1
405,521,4,1637224698.0,1,1
59,506,5,1639885787.0,1,0
94,102,3,1643401462.0,0,0
103,50,5,1632096864.0,0,1
13,624,5,1634078691.0,0,1
6,423,3,1635282501.0,1,0
234,1198,3,1644015187.0,1,1
276,831,3,1626472634.0,1,0
405,1177,1,1637227766.0,1,0
148,507,5,1629078587.0,0,0
207,241,3,1629675673.0,0,1
144,19,4,1639783929.0,1,0
380,732,4,1637158646.0,0,0
406,479,4,1631125771.0,0,1
75,290,4,1635730451.0,0,1
71,276,4,1628999375.0,1,0
392,23,5,1642718466.0,1,1
43,95,4,1627655687.0,0,0
18,485,5,1631812437.0,0,1
135,475,4,1631537592.0,0,0
117,411,3,1631806232.0,0,1
12,381,4,1631638902.0,0,0
250,748,2,1629769033.0,1,0
43,956,1,1635636259.0,0,1
18,64,5,1631812501.0,1,0
280,586,4,1643381871.0,0,1
318,485,5,1636175921.0,0,0
405,1503,1,1637228932.0,0,1
115,475,5,1632850252.0,1,1
84,222,4,1635130020.0,1,1
171,302,4,1642714606.0,1,1
201,1227,1,1635820787.0,1,0
394,88,3,1632569400.0,1,1
176,1012,4,1637728145.0,0,1
122,570,3,1630950849.0,0,1
392,293,4,1642718137.0,1,1
59,708,4,1639886410.0,0,1
99,12,5,1637360458.0,1,1
347,222,4,1633332377.0,0,1
58,1019,4,1635985088.0,0,0
85,502,4,1631134633.0,1,0
18,99,5,1631810829.0,0,1
207,194,4,1627184118.0,0,0
305,81,3,1638003335.0,1,1
16,51,4,1629406390.0,1,0
13,885,1,1637982334.0,0,1
334,684,4,1643225768.0,1,0
313,194,4,1642694499.0,0,1
290,832,3,1632412491.0,0,0
295,570,3,1631198590.0,1,1
121,294,4,1643069522.0,1,1
304,343,3,1636647896.0,1,0
287,248,5,1627013965.0,0,1
224,1053,3,1639784281.0,0,0
117,628,5,1632692174.0,0,0
359,295,3,1638133325.0,0,0
405,524,1,1637227124.0,1,1
389,378,5,1631767695.0,0,1
327,806,4,1639427617.0,0,0
225,492,4,1631219767.0,1,0
160,1223,4,1628541799.0,0,1
233,1194,5,1631870371.0,0,1
299,135,4,1629871889.0,1,1
346,518,4,1626628889.0,0,0
312,205,5,1643379372.0,1,0
348,472,4,1638203758.0,0,0
405,570,1,1637226487.0,1,0
326,508,3,1631555432.0,1,1
200,929,4,1627722979.0,0,0
399,196,5,1634029678.0,1,0
7,393,4,1643032058.0,1,1
393,1092,3,1641411139.0,0,1
13,270,4,1633194876.0,1,1
214,216,4,1643224290.0,1,1
238,121,4,1635256443.0,0,1
178,510,4,1634506394.0,1,1
23,209,5,1626465843.0,1,0
244,290,3,1632284616.0,0,1
201,467,2,1635819983.0,0,1
17,125,1,1636952538.0,0,0
201,302,4,1635790637.0,0,1
200,802,4,1635810485.0,0,1
385,249,2,1631120892.0,0,0
389,836,4,1631671045.0,1,1
391,56,5,1629079745.0,1,1
399,402,3,1634024434.0,0,0
151,87,4,1631204420.0,1,1
248,294,3,1636214379.0,0,0
313,64,4,1642696193.0,1,1
5,79,3,1627315895.0,0,0
269,756,1,1643131947.0,1,1
331,702,3,1628876443.0,1,1
393,265,4,1639426301.0,0,1
109,294,4,1632242908.0,1,0
145,3,3,1626951562.0,0,0
262,122,2,1631471537.0,0,1
279,208,5,1626990631.0,1,1
276,427,5,1635502485.0,1,0
20,931,1,1631348829.0,0,1
399,1232,3,1634030831.0,1,1
144,956,4,1639785636.0,0,1
103,471,4,1632096921.0,1,0
11,395,2,1643585349.0,1,1
366,436,5,1640537932.0,1,1
276,14,4,1642659947.0,0,0
393,136,5,1641235050.0,1,0
298,197,4,1635863236.0,1,0
135,744,4,1631537612.0,0,1
275,28,4,1631994529.0,1,0
236,532,2,1641796915.0,0,0
119,1086,4,1626455136.0,1,0
49,423,2,1639747727.0,1,1
216,368,2,1631913298.0,1,0
250,357,4,1629771915.0,0,0
254,176,3,1638152768.0,1,1
250,23,4,1629770499.0,1,1
346,210,4,1626627700.0,1,1
311,329,4,1636043904.0,0,1
130,363,3,1627930781.0,0,1
389,504,4,1631767832.0,1,1
157,1302,5,1626493703.0,1,0
255,748,1,1634895630.0,1,1
147,345,4,1637274040.0,1,1
115,89,5,1632852049.0,1,0
232,461,5,1640229563.0,0,1
323,713,4,1630419299.0,1,0
92,748,3,1644335791.0,1,1
328,245,4,1636724703.0,1,0
276,145,3,1626472692.0,1,0
347,318,3,1633333563.0,0,1
117,56,5,1632691807.0,0,1
249,748,3,1631251586.0,0,1
7,542,4,1643811849.0,1,0
125,1,4,1631134699.0,0,1
405,721,1,1637227360.0,0,0
37,195,5,1632595874.0,0,0
7,599,1,1643033860.0,1,0
326,679,3,1631556941.0,1,1
234,523,4,1644014141.0,1,1
187,196,4,1631145507.0,0,1
313,473,3,1642710228.0,1,0
308,611,4,1639418971.0,1,1
246,369,3,1636604710.0,0,1
100,990,3,1643055428.0,0,1
263,99,3,1642978977.0,1,1
287,268,4,1639857170.0,0,0
401,199,3,1642712896.0,0,1
354,47,4,1642897110.0,0,0
354,149,5,1642896498.0,0,1
378,54,4,1631736976.0,0,1
336,738,1,1629437343.0,0,0
279,1120,3,1642889189.0,1,0
314,578,4,1629567763.0,1,1
361,655,3,1631120346.0,0,1
192,302,5,1633046489.0,1,1
379,480,5,1636743301.0,1,0
353,271,2,1643082567.0,0,0
225,1443,4,1631220778.0,1,1
379,98,5,1632204541.0,0,0
55,405,1,1629856134.0,1,0
186,939,5,1630703529.0,1,1
171,344,3,1642714889.0,0,1
294,1007,4,1629499761.0,0,1
402,255,4,1627946948.0,0,0
92,463,4,1627336623.0,1,1
235,197,5,1641335266.0,1,0
85,94,3,1634675966.0,1,1
38,252,5,1644109567.0,0,1
174,276,5,1638113862.0,1,1
95,588,3,1630878800.0,0,1
91,484,4,1643118977.0,0,0
374,195,3,1632618870.0,1,1
321,191,3,1631120365.0,1,1
354,213,5,1642897160.0,1,0
94,88,3,1643401942.0,1,1
299,950,2,1629558148.0,1,1
130,33,5,1627932087.0,0,1
375,761,3,1638302131.0,1,1
308,181,4,1639419095.0,1,1
293,414,4,1640586576.0,0,1
345,660,5,1636673418.0,1,1
48,172,5,1631114791.0,0,0
19,692,3,1637092840.0,1,0
23,71,3,1626469299.0,1,1
109,441,2,1632262633.0,0,1
1,250,4,1626645706.0,0,1
92,977,2,1638123494.0,1,1
215,258,3,1643114563.0,0,0
174,949,5,1638193729.0,0,0
148,163,4,1628701402.0,1,0
20,95,3,1631349181.0,0,1
379,135,4,1632204886.0,1,1
344,678,2,1636493365.0,1,0
81,124,3,1628214594.0,1,0
370,209,5,1631115461.0,1,1
244,72,4,1632287365.0,1,0
389,583,2,1631768039.0,1,1
397,194,3,1637029348.0,1,0
234,196,3,1643759910.0,1,1
214,32,4,1644348249.0,0,1
85,157,3,1631134400.0,0,1
95,768,1,1640636272.0,1,1
325,458,3,1643158877.0,0,0
383,641,4,1642872778.0,1,1
42,834,1,1632790763.0,1,0
60,659,4,1635006862.0,1,0
95,161,3,1630876298.0,0,0
188,392,5,1626753408.0,1,0
100,333,3,1643054528.0,1,1
244,209,4,1632285485.0,1,1
307,515,4,1627360871.0,0,1
249,24,4,1631320306.0,1,1
109,409,2,1632251920.0,0,0
46,327,4,1635291456.0,0,1
308,466,5,1639418387.0,0,0
284,286,4,1637008727.0,1,1
237,513,5,1631056328.0,0,0
276,1180,2,1629615306.0,0,0
348,245,4,1638202765.0,1,0
148,1039,2,1628695784.0,1,0
104,546,1,1640145491.0,1,1
392,179,5,1642718946.0,1,0
49,542,2,1639747096.0,1,0
378,301,3,1644062841.0,1,0
141,880,1,1638127847.0,1,1
363,746,4,1643175630.0,0,0
283,407,3,1630977867.0,0,1
286,77,3,1629213001.0,1,0
40,333,4,1640721402.0,1,1
279,250,3,1626929259.0,1,1
104,1226,3,1640145347.0,0,0
65,48,5,1630897689.0,1,0
314,122,1,1629567065.0,1,1
7,514,2,1643031121.0,0,1
6,486,4,1635281427.0,1,1
56,201,4,1644590604.0,0,1
239,701,5,1640859544.0,0,1
58,546,2,1643922190.0,0,1
139,246,4,1631218218.0,0,1
342,483,4,1626999745.0,1,0
7,404,5,1643032947.0,0,0
313,69,5,1642696193.0,1,1
299,181,3,1629557479.0,0,0
293,16,2,1640587499.0,0,1
215,185,4,1643116566.0,1,0
343,654,5,1628087006.0,1,0
399,531,3,1634022964.0,1,0
347,291,5,1633332746.0,0,0
138,519,5,1630704043.0,1,1
249,271,4,1631251521.0,1,1
174,197,5,1638114547.0,0,0
227,19,4,1630715431.0,0,1
286,1,4,1628201699.0,0,1
406,664,2,1636310973.0,0,1
192,257,4,1633047592.0,1,1
374,216,5,1632074997.0,1,1
7,630,5,1643032341.0,1,0
23,191,3,1629497113.0,1,1
83,1,4,1631986903.0,1,0
393,31,4,1639425912.0,0,1
361,12,4,1631121214.0,1,1
13,866,3,1633821814.0,0,1
104,751,4,1640122337.0,1,1
309,1393,2,1629050383.0,0,0
334,322,3,1643224584.0,0,0
10,435,5,1629569261.0,0,0
256,864,4,1633831623.0,1,1
1,85,3,1626753180.0,1,0
334,340,3,1643224264.0,1,1
130,286,5,1626633239.0,1,0
381,634,3,1644376872.0,1,0
235,188,4,1641335619.0,0,0
295,318,5,1631197010.0,1,1
10,706,4,1629568677.0,0,0
279,121,4,1626977708.0,1,1
344,845,3,1636579791.0,0,1
370,12,4,1631115369.0,0,0
193,553,4,1640806272.0,1,0
276,571,2,1626472118.0,0,1
347,841,3,1633332769.0,0,0
117,886,5,1631804413.0,0,1
405,210,5,1637227124.0,1,0
90,17,4,1643064721.0,0,1
267,685,3,1630650978.0,0,1
268,258,2,1628193675.0,1,1
325,107,2,1643159102.0,0,1
266,313,4,1643936705.0,1,0
95,568,4,1630876594.0,1,0
64,215,5,1641417914.0,1,1
373,485,4,1628778751.0,0,1
274,319,5,1630624379.0,0,1
303,998,3,1631224435.0,0,1
298,213,3,1635863130.0,0,0
354,736,5,1642898568.0,0,0
59,140,1,1639886445.0,0,1
289,685,4,1628469373.0,1,1
354,79,2,1642897274.0,1,0
344,274,2,1636579768.0,0,0
308,742,4,1639419172.0,0,1
145,38,3,1640078747.0,0,0
290,523,3,1632153735.0,0,1
188,632,5,1626751581.0,0,0
326,205,4,1631555507.0,0,0
378,942,3,1631736798.0,1,0
360,663,4,1632035888.0,1,0
373,20,2,1628778751.0,1,1
313,665,4,1642708323.0,1,0
220,286,5,1632877663.0,1,1
286,636,3,1629213185.0,1,1
207,2,3,1629502770.0,1,1
227,106,3,1630715775.0,0,0
239,1056,5,1640860041.0,0,1
87,183,4,1631555734.0,0,1
286,57,5,1629213419.0,0,1
25,427,4,1637532059.0,0,0
244,554,3,1632288733.0,0,1
92,173,3,1627336535.0,1,1
292,300,4,1629308139.0,0,1
332,879,4,1639596385.0,1,0
334,182,3,1643225793.0,0,1
295,1028,5,1631199556.0,1,0
342,100,5,1626664207.0,1,1
58,61,5,1635985271.0,1,0
387,288,3,1638164385.0,1,1
346,684,4,1626628929.0,1,1
381,914,1,1644377768.0,1,1
393,374,3,1641411702.0,0,1
405,465,1,1637228836.0,0,1
269,1065,5,1643127891.0,0,0
236,614,5,1641796335.0,0,1
389,98,4,1631671264.0,1,1
355,336,4,1631166529.0,0,0
354,318,3,1642897365.0,1,0
280,692,3,1643380983.0,0,0
392,276,4,1642719049.0,1,1
234,929,1,1642908099.0,0,0
255,455,2,1634896845.0,0,1
315,508,4,1631479457.0,1,0
336,154,5,1629437637.0,1,0
327,921,4,1639428028.0,1,0
43,175,2,1627661304.0,0,0
347,286,3,1633332054.0,0,1
292,194,4,1632785442.0,1,0
210,182,5,1639416232.0,1,1
320,97,5,1636430946.0,0,0
339,770,4,1642714895.0,0,1
13,196,4,1633820552.0,0,0
286,195,4,1629214618.0,1,1
165,332,4,1631205672.0,0,1
244,631,4,1632286760.0,1,1
5,418,3,1627401216.0,0,1
87,1089,3,1631556225.0,1,0
56,216,4,1644356885.0,0,1
87,73,3,1631557083.0,1,1
395,172,5,1635443041.0,1,1
346,673,3,1626631782.0,0,0
221,231,4,1626926359.0,1,1
280,210,2,1643380385.0,0,0
164,333,5,1641081383.0,0,0
373,1230,3,1628791313.0,0,0
354,953,3,1642898208.0,1,0
276,471,4,1626466657.0,0,0
151,684,3,1631204849.0,1,1
387,672,2,1638161687.0,0,0
354,705,4,1642897547.0,0,0
380,22,4,1637158334.0,0,1
383,425,4,1642873181.0,1,1
303,201,5,1631147573.0,0,1
194,198,3,1631202021.0,0,0
152,151,4,1631828735.0,0,1
342,523,4,1626999854.0,1,0
188,216,5,1626755300.0,1,1
102,164,3,1640483002.0,0,0
393,686,4,1641409185.0,1,0
139,508,4,1631218255.0,1,0
91,326,3,1643118245.0,1,1
308,238,5,1639416843.0,1,0
234,21,3,1644015042.0,0,1
268,183,4,1626989583.0,0,0
343,130,3,1628083883.0,1,0
226,28,4,1635569322.0,1,1
184,1195,3,1641589934.0,1,1
406,823,3,1631220147.0,1,1
151,584,3,1631205035.0,0,1
174,1230,1,1638195210.0,0,1
109,318,4,1632252680.0,1,0
57,264,2,1635376672.0,0,1
301,597,3,1633755202.0,0,0
398,199,4,1627401548.0,0,0
234,739,3,1644015990.0,1,0
276,1471,2,1629614947.0,1,0
374,815,4,1632073668.0,1,1
318,237,5,1636174712.0,0,1
163,286,3,1642899977.0,0,1
206,882,1,1639860049.0,0,0
401,135,1,1642712919.0,0,1
363,1019,5,1643176414.0,0,1
279,117,5,1626977199.0,0,0
336,692,3,1629437637.0,1,0
303,578,2,1631164846.0,0,1
92,1207,3,1627587179.0,0,1
62,664,4,1631056079.0,0,1
1,91,5,1628572636.0,0,1
232,747,3,1640229957.0,1,1
198,197,4,1635888200.0,0,1
405,692,5,1637227177.0,1,1
301,96,5,1633756239.0,1,0
216,72,2,1633401890.0,1,1
296,204,5,1635879625.0,1,1
288,64,5,1638054365.0,1,0
90,964,5,1643065843.0,0,0
276,806,4,1626467467.0,0,1
363,370,3,1643180269.0,0,0
195,1417,3,1628926560.0,0,1
85,568,3,1631135238.0,1,0
345,246,4,1636674156.0,1,1
387,461,5,1638163753.0,1,1
22,118,4,1630567983.0,0,0
94,546,3,1643403296.0,0,0
49,111,2,1639748686.0,1,0
363,346,4,1643173746.0,0,0
221,1012,4,1626924475.0,0,1
72,96,5,1631717203.0,0,1
92,53,3,1627336392.0,1,1
258,873,5,1637381062.0,0,0
125,577,2,1644519312.0,0,1
379,522,5,1632204753.0,1,0
148,7,5,1628697054.0,0,1
221,265,3,1626926247.0,1,1
312,593,5,1643378987.0,1,1
49,95,2,1639747031.0,0,0
181,1357,1,1630642240.0,0,1
230,526,3,1632165159.0,1,0
16,318,5,1629398107.0,1,1
234,85,2,1644014852.0,0,0
184,642,4,1641589446.0,0,0
124,550,4,1641967645.0,0,1
81,282,5,1628213619.0,1,1
330,1028,4,1628224953.0,1,1
370,238,4,1631115369.0,1,1
85,443,4,1631134582.0,0,0
248,324,4,1636214506.0,1,0
402,480,5,1627947206.0,0,0
265,410,4,1627000633.0,0,0
177,270,1,1631810452.0,1,0
392,1014,3,1642718205.0,1,0
62,1131,3,1631055247.0,1,1
399,742,4,1634020844.0,1,0
256,188,5,1633844559.0,0,0
274,713,5,1630625437.0,1,0
389,492,5,1631766944.0,1,1
336,67,4,1629436966.0,0,1
405,583,1,1637226112.0,1,0
65,582,3,1630896702.0,1,1
70,197,4,1635829469.0,1,1
87,409,3,1631557127.0,1,0
392,319,5,1642717385.0,1,0
231,405,4,1631646609.0,1,0
363,145,1,1643178589.0,0,0
62,1074,4,1631056299.0,1,1
313,134,5,1642693712.0,0,1
389,100,5,1631595701.0,1,1
383,475,2,1642873137.0,0,1
160,24,5,1628449689.0,0,0
58,228,5,1635985271.0,0,1
174,571,1,1638195295.0,0,1
301,153,3,1633755743.0,0,1
222,1267,3,1629863173.0,0,0
94,674,3,1643403748.0,0,0
158,636,4,1631814532.0,1,0
378,88,4,1631726408.0,1,0
332,934,2,1639618886.0,1,0
95,3,1,1630873881.0,1,1
83,117,5,1631987000.0,1,0
199,285,4,1635462879.0,1,1
381,13,4,1644376445.0,0,1
